Type,URL,Title,CategoryOrRegion,City,StateOrCountry
"Recipe","https://nutritioncolours.com/recipe/papaya-detox-salad","Rainbow Raw Papaya & Lime Detox Salad","Salad","",""
"Recipe","https://nutritioncolours.com/recipe/hemp-basil-zoodles","Hemp Seed & Basil Cream Zoodles","Main","",""
"Recipe","https://nutritioncolours.com/recipe/mushroom-thyme-broth","Mushroom & Thyme Healing Broth","Soup","",""
"Recipe","https://nutritioncolours.com/recipe/charred-broccoli-almonds","Charred Broccoli with Lemon Almond Drizzle","Side","",""
"Recipe","https://nutritioncolours.com/recipe/chia-berry-parfait","Chia & Berry Antioxidant Parfait","Breakfast","",""
"Recipe","https://nutritioncolours.com/recipe/jackfruit-turmeric-wraps","Jackfruit & Turmeric Leaf Wraps","Main","",""
"Recipe","https://nutritioncolours.com/recipe/matcha-coconut-truffles","Matcha & Coconut Energy Truffles","Snack","",""
"Recipe","https://nutritioncolours.com/recipe/baked-pears-cinnamon","Baked Pears with Cinnamon & Cacao Nibs","Dessert","",""
"Recipe","https://nutritioncolours.com/recipe/spirulina-lemon-shots","Spirulina & Lemon Vitality Shots","Drink","",""
"Recipe","https://nutritioncolours.com/recipe/grilled-artichoke-rosemary","Grilled Artichoke with Rosemary Salt","Side","",""
"Recipe","https://nutritioncolours.com/recipe/lentil-kale-curry","Lentil & Kale Iron-Rich Curry","Main","",""
"Recipe","https://nutritioncolours.com/recipe/collard-wraps-chili","Chili-Spiced Collard Wraps","Main","",""
"Recipe","https://nutritioncolours.com/recipe/reishi-cocoa-elixir","Red Reishi & Cocoa Elixir","Drink","",""
"Recipe","https://nutritioncolours.com/recipe/black-bean-mole","Black Bean & Cacao Mole Bowl","Main","",""
"Recipe","https://nutritioncolours.com/recipe/golden-milk-elixir","Turmeric & Black Pepper Golden Milk","Drink","",""
"Recipe","https://nutritioncolours.com/recipe/fennel-citrus-salad","Fennel & Citrus Digestive Salad","Salad","",""
"Recipe","https://nutritioncolours.com/recipe/buckwheat-seaweed-soup","Buckwheat Noodle & Seaweed Soup","Soup","",""
"Recipe","https://nutritioncolours.com/recipe/sleep-smoothie-valerian","Cherry & Valerian Sleep Smoothie","Drink","",""
"Recipe","https://nutritioncolours.com/recipe/purple-sweet-potato-pudding","Purple Sweet Potato & Ginger Pudding","Dessert","",""
"Recipe","https://nutritioncolours.com/recipe/adzuki-bean-stew","Adzuki Bean & Shiitake Umami Stew","Main","",""
"Recipe","https://nutritioncolours.com/recipe/pomegranate-beauty-water","Pomegranate & Rosehip Beauty Water","Drink","",""
"Recipe","https://nutritioncolours.com/recipe/quinoa-sesame-cereal","Sprouted Quinoa & Black Sesame Cereal","Breakfast","",""
"Recipe","https://nutritioncolours.com/recipe/brussels-sprouts-mustard","Roasted Brussels Sprouts with Mustard & Tamari","Side","",""
"Recipe","https://nutritioncolours.com/recipe/cauliflower-tabbouleh-hemp","Cauliflower Rice Tabbouleh with Hemp Oil","Salad","",""
"Recipe","https://nutritioncolours.com/recipe/black-garlic-drizzle","Black Garlic & Fermented Hot Sauce Drizzle","Sauce","",""
"Recipe","https://nutritioncolours.com/recipe/mango-cardamom-lassi","Mango & Cardamom Lassi (Vegan)","Drink","",""
"Recipe","https://nutritioncolours.com/recipe/watercress-alfalfa-sandwich","Watercress & Alfalfa Sprout Sandwich","Snack","",""
"Recipe","https://nutritioncolours.com/recipe/rooibos-cinnamon-tea","Rooibos & Cinnamon Antioxidant Tea","Drink","",""
"Recipe","https://nutritioncolours.com/recipe/chickpea-cauliflower-tagine","Spiced Chickpea & Cauliflower Tagine","Main","",""
"Recipe","https://nutritioncolours.com/recipe/hemp-saffron-drink","Hemp Milk & Saffron Calming Drink","Drink","",""
"Recipe","https://nutritioncolours.com/recipe/cucumber-jicama-salad","Cucumber & Jicama Hydration Salad","Salad","",""
"Recipe","https://nutritioncolours.com/recipe/lentil-walnut-pate","Black Lentil & Walnut Paté","Snack","",""
"Recipe","https://nutritioncolours.com/recipe/pear-ginger-slaw","Pear & Ginger Probiotic Slaw","Salad","",""
"Recipe","https://nutritioncolours.com/recipe/mango-ginger-overnight-oats","Mango & Ginger Overnight Oats","Breakfast","",""
"Recipe","https://nutritioncolours.com/recipe/pomegranate-ragi-porridge","Pomegranate Ragi Porridge Bowl","Breakfast","",""
"Recipe","https://nutritioncolours.com/recipe/watermelon-mint-cooler","Watermelon Mint Hydration Cooler","Beverage","",""
"Recipe","https://nutritioncolours.com/recipe/jowar-roti-curry-leaf-tempering","Jowar Roti with Curry Leaf Tempering","Main","",""
"Recipe","https://nutritioncolours.com/recipe/papaya-turmeric-smoothie-bowl","Papaya Turmeric Smoothie Bowl","Breakfast","",""
"Recipe","https://nutritioncolours.com/recipe/bajra-khichdi-garlic-tempering","Bajra Khichdi with Garlic Tempering","Main","",""
"Recipe","https://nutritioncolours.com/recipe/guava-mint-fresh-salad","Guava & Mint Fresh Salad","Salad","",""
"Recipe","https://nutritioncolours.com/recipe/barley-pineapple-detox-bowl","Barley & Pineapple Digestive Bowl","Salad","",""
"Clinic Location (India)","https://nutritioncolours.com/clinic/undefined","NutritionColours Clinic — Aberdeen","India","Aberdeen","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/diabetes-reversal","DIABETES REVERSAL — Aberdeen","India Specialty","Aberdeen","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/pcos-balance","PCOS BALANCE — Aberdeen","India Specialty","Aberdeen","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/fatty-liver-reversal","FATTY LIVER REVERSAL — Aberdeen","India Specialty","Aberdeen","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/thyroid-optimization","THYROID OPTIMIZATION — Aberdeen","India Specialty","Aberdeen","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/hypertension-management","HYPERTENSION MANAGEMENT — Aberdeen","India Specialty","Aberdeen","Andaman & Nicobar Islands"
"Clinic Location (India)","https://nutritioncolours.com/clinic/undefined","NutritionColours Clinic — Campwell Bay","India","Campwell Bay","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/diabetes-reversal","DIABETES REVERSAL — Campwell Bay","India Specialty","Campwell Bay","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/pcos-balance","PCOS BALANCE — Campwell Bay","India Specialty","Campwell Bay","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/fatty-liver-reversal","FATTY LIVER REVERSAL — Campwell Bay","India Specialty","Campwell Bay","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/thyroid-optimization","THYROID OPTIMIZATION — Campwell Bay","India Specialty","Campwell Bay","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/hypertension-management","HYPERTENSION MANAGEMENT — Campwell Bay","India Specialty","Campwell Bay","Andaman & Nicobar Islands"
"Clinic Location (India)","https://nutritioncolours.com/clinic/undefined","NutritionColours Clinic — Car Nicobar","India","Car Nicobar","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/diabetes-reversal","DIABETES REVERSAL — Car Nicobar","India Specialty","Car Nicobar","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/pcos-balance","PCOS BALANCE — Car Nicobar","India Specialty","Car Nicobar","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/fatty-liver-reversal","FATTY LIVER REVERSAL — Car Nicobar","India Specialty","Car Nicobar","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/thyroid-optimization","THYROID OPTIMIZATION — Car Nicobar","India Specialty","Car Nicobar","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/hypertension-management","HYPERTENSION MANAGEMENT — Car Nicobar","India Specialty","Car Nicobar","Andaman & Nicobar Islands"
"Clinic Location (India)","https://nutritioncolours.com/clinic/undefined","NutritionColours Clinic — Diglipur","India","Diglipur","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/diabetes-reversal","DIABETES REVERSAL — Diglipur","India Specialty","Diglipur","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/pcos-balance","PCOS BALANCE — Diglipur","India Specialty","Diglipur","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/fatty-liver-reversal","FATTY LIVER REVERSAL — Diglipur","India Specialty","Diglipur","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/thyroid-optimization","THYROID OPTIMIZATION — Diglipur","India Specialty","Diglipur","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/hypertension-management","HYPERTENSION MANAGEMENT — Diglipur","India Specialty","Diglipur","Andaman & Nicobar Islands"
"Clinic Location (India)","https://nutritioncolours.com/clinic/undefined","NutritionColours Clinic — Hemlauk","India","Hemlauk","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/diabetes-reversal","DIABETES REVERSAL — Hemlauk","India Specialty","Hemlauk","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/pcos-balance","PCOS BALANCE — Hemlauk","India Specialty","Hemlauk","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/fatty-liver-reversal","FATTY LIVER REVERSAL — Hemlauk","India Specialty","Hemlauk","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/thyroid-optimization","THYROID OPTIMIZATION — Hemlauk","India Specialty","Hemlauk","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/hypertension-management","HYPERTENSION MANAGEMENT — Hemlauk","India Specialty","Hemlauk","Andaman & Nicobar Islands"
"Clinic Location (India)","https://nutritioncolours.com/clinic/undefined","NutritionColours Clinic — Kadamtala","India","Kadamtala","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/diabetes-reversal","DIABETES REVERSAL — Kadamtala","India Specialty","Kadamtala","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/pcos-balance","PCOS BALANCE — Kadamtala","India Specialty","Kadamtala","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/fatty-liver-reversal","FATTY LIVER REVERSAL — Kadamtala","India Specialty","Kadamtala","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/thyroid-optimization","THYROID OPTIMIZATION — Kadamtala","India Specialty","Kadamtala","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/hypertension-management","HYPERTENSION MANAGEMENT — Kadamtala","India Specialty","Kadamtala","Andaman & Nicobar Islands"
"Clinic Location (India)","https://nutritioncolours.com/clinic/undefined","NutritionColours Clinic — Kapanga","India","Kapanga","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/diabetes-reversal","DIABETES REVERSAL — Kapanga","India Specialty","Kapanga","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/pcos-balance","PCOS BALANCE — Kapanga","India Specialty","Kapanga","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/fatty-liver-reversal","FATTY LIVER REVERSAL — Kapanga","India Specialty","Kapanga","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/thyroid-optimization","THYROID OPTIMIZATION — Kapanga","India Specialty","Kapanga","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/hypertension-management","HYPERTENSION MANAGEMENT — Kapanga","India Specialty","Kapanga","Andaman & Nicobar Islands"
"Clinic Location (India)","https://nutritioncolours.com/clinic/undefined","NutritionColours Clinic — Mayabandar","India","Mayabandar","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/diabetes-reversal","DIABETES REVERSAL — Mayabandar","India Specialty","Mayabandar","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/pcos-balance","PCOS BALANCE — Mayabandar","India Specialty","Mayabandar","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/fatty-liver-reversal","FATTY LIVER REVERSAL — Mayabandar","India Specialty","Mayabandar","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/thyroid-optimization","THYROID OPTIMIZATION — Mayabandar","India Specialty","Mayabandar","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/hypertension-management","HYPERTENSION MANAGEMENT — Mayabandar","India Specialty","Mayabandar","Andaman & Nicobar Islands"
"Clinic Location (India)","https://nutritioncolours.com/clinic/undefined","NutritionColours Clinic — Port Blair","India","Port Blair","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/diabetes-reversal","DIABETES REVERSAL — Port Blair","India Specialty","Port Blair","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/pcos-balance","PCOS BALANCE — Port Blair","India Specialty","Port Blair","Andaman & Nicobar Islands"
"Specialty Clinic Page","https://nutritioncolours.com/clinic/undefined/fatty-liver-reversal","FATTY LIVER REVERSAL — Port Blair","India Specialty","Port Blair","Andaman & Nicobar Islands"
